LiefKWJ;Monat;LiefDatum;LiefZeitV;LiefZeitB;CVgId;Typ;LoAdrId;LoPlz;LoOrt;DspGrpKz;DspZenKz;AArtKz;ConTyp;CSAnz;CHAnz;FzgNr;Bez;Plz;Ort;AddDatum
2025;1;03.01.2025;09:00:00;;8209609;Firma;1679139;24149;Kiel;C;KIE;H;C10;0;1;0485;Buschwerk und Gartenabfälle;24145;Kiel;10.12.2024 09:16
2025;1;03.01.2025;09:00:00;12:00:00;8234002;Firma;1053174;22525;Hamburg;M;HH;H;M10;0;1;0262;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;02.01.2025 09:16
2025;1;03.01.2025;09:00:00;13:00:00;8233906;Verein;2122942;20359;Hamburg;C;HH;H;C10;0;1;0277;Gras / Laub;20539;Hamburg;02.01.2025 08:01
2025;1;03.01.2025;09:00:00;15:00:00;8232027;Firma;2314558;22767;Hamburg;M;HH;H;M07;0;1;0263;Sperrmüll zur Verwertung;22525;Hamburg;30.12.2024 12:30
2025;1;03.01.2025;09:00:00;15:00:00;8232038;Firma;2314558;22767;Hamburg;M;HH;H;M07;0;1;0263;Sperrmüll zur Verwertung;22525;Hamburg;30.12.2024 12:37
2025;1;03.01.2025;12:00:00;;8234697;Firma;2289990;20146;Hamburg;M;HH;H;M07;0;1;0238;Bauschutt < 60 cm;22525;Hamburg;02.01.2025 16:59
2025;1;03.01.2025;;;8224184;Firma;1175576;24114;Kiel;C;KIE;L;C15HM;1;1;0487;Gewerbeabfall zur Vorbehandlung (DB);24145;Kiel;19.12.2024 10:21
2025;1;03.01.2025;;;8226262;Firma;952243;20457;Hamburg;C;HH;L;C20RP;2;2;0272;Überlagerte/verunreinigte Nahrungsmittel, unverp.;21357;Bardowick;20.12.2024 13:07
2025;1;03.01.2025;;;8230500;Firma;2072738;21629;Neu Wulmstorf;C;HH;L;CP20;1;1;0250;Kartonagen 1.04 B19 oberer EUWID Vor-Vormonat;22525;Hamburg;27.12.2024 10:17
2025;1;03.01.2025;;;8230504;Firma;2283308;20539;Hamburg;C;HH;L;C35SD;1;1;0258;Styropor aus Umverpack. (HBCD- u. Anhaftungsfrei);22113;Hamburg;27.12.2024 10:17
2025;1;03.01.2025;;;8233859;Firma;908286;22047;Hamburg;M;HH;L;MP10;1;1;0238;Gewerbeabfall zur Vorbehandlung;22113;Hamburg;02.01.2025 07:05
2025;1;03.01.2025;;;8233963;Firma;2211426;20457;Hamburg;C;HH;L;C30SD;1;1;0186;Gewerbeabfall zur thermischen Verwertung;22113;Hamburg;02.01.2025 08:47
2025;1;03.01.2025;;;8234003;Firma;2134613;21107;Hamburg;C;HH;L;CP20;1;1;0234;Kartonagen 1.04 B19;22113;Hamburg;02.01.2025 09:16
2025;1;03.01.2025;;;8234041;Firma;2134613;21107;Hamburg;C;HH;L;CP20;1;1;0234;Gewerbeabfall zur Vorbehandlung;22113;Hamburg;02.01.2025 09:19
2025;1;03.01.2025;;;8234048;Firma;2134613;21107;Hamburg;C;HH;L;CP20;1;1;0234;Folie gemischt;22113;Hamburg;02.01.2025 09:20
2025;1;03.01.2025;;;8234064;Firma;1519550;22113;Hamburg;C;HH;L;C35SD;1;1;0195;Styropor aus Umverpack. (HBCD- u. Anhaftungsfrei);22113;Hamburg;02.01.2025 09:22
2025;1;03.01.2025;;;8234073;Firma;1627297;22529;Hamburg;C;HH;L;C35SD;1;1;0274;Kunststoff Wafer-Boxen aus PP;24558;Henstedt-Ulzburg;02.01.2025 09:31
2025;1;03.01.2025;;;8234320;Firma;942636;21129;Hamburg;C;HH;L;CP20;1;1;0232;Gewerbeabfall zur thermischen Verwertung;21129;Hamburg;02.01.2025 12:50
2025;1;03.01.2025;;;8234321;Firma;1536369;21129;Hamburg;C;HH;L;CP20;1;1;0232;Gewerbeabfall zur thermischen Verwertung;21129;Hamburg;02.01.2025 12:52
2025;1;03.01.2025;;;8234336;Firma;1536369;21129;Hamburg;C;HH;L;CP20;1;1;0236;Kartonagen 1.04 B19 mittl. EUWID Vor-Vormonat;22525;Hamburg;02.01.2025 12:59
2025;1;03.01.2025;;;8234342;Firma;942636;21129;Hamburg;C;HH;L;CP20;1;1;0236;Kartonagen 1.04 B19;22525;Hamburg;02.01.2025 13:01
2025;1;03.01.2025;;12:00:00;8225742;Firma;2269755;22419;Hamburg;M;HH;L;MP10;1;1;0238;medizinische Abfälle, gem. AVV 180104;22113;Hamburg;20.12.2024 07:46
2025;1;03.01.2025;;12:00:00;8225895;Firma;1878149;24568;Kaltenkirchen;C;HH;L;C35;1;1;0242;Kartonagen 1.04 B19 mittl. EUWID Vor-Vormonat;24558;Henstedt-Ulzburg;20.12.2024 08:50
2025;1;03.01.2025;;12:00:00;8225900;Firma;1878149;24568;Kaltenkirchen;C;HH;L;C35;1;1;0242;Folie gemischt;24558;Henstedt-Ulzburg;20.12.2024 08:52
2025;1;03.01.2025;;14:00:00;8234327;Firma;1350520;22113;Hamburg;C;HH;L;CP20;1;1;0258;Kartonagen 1.04 B19 oberer EUWID Vor-Vormonat;22113;Hamburg;02.01.2025 12:56
2025;1;03.01.2025;06:00:00;08:00:00;8234076;Firma;2259488;25524;Itzehoe;M;SME;L;M10;1;1;SM347;Baustellenabfälle zur Vorbehandlung;25524;Itzehoe;02.01.2025 09:37
2025;1;03.01.2025;07:00:00;10:00:00;8225698;Firma;1035868;22525;Hamburg;M;HH;L;MP12;1;1;0270;Kartonagen 1.04 B19 mittl. EUWID Vor-Vormonat;22525;Hamburg;20.12.2024 07:44
2025;1;03.01.2025;07:00:00;10:00:00;8233900;Firma;2221589;22455;Hamburg;M;HH;L;MP10;1;1;0270;Kartonagen 1.04 B19 mittl. EUWID Vor-Vormonat;22525;Hamburg;02.01.2025 07:42
2025;1;03.01.2025;07:00:00;10:00:00;8233901;Firma;2221589;22455;Hamburg;M;HH;L;MP10;1;1;0262;Gewerbeabfall zur Vorbehandlung;22525;Hamburg;02.01.2025 07:42
2025;1;03.01.2025;07:00:00;10:00:00;8233939;Firma;2195761;21435;Stelle;C;HH;L;CP20;1;1;0271;Gewerbeabfall zur Vorbehandlung;21439;Marxen;02.01.2025 08:34
2025;1;03.01.2025;07:00:00;10:00:00;8234060;Firma;1114149;21107;Hamburg;C;HH;L;C20HDPKBK2;1;1;0240;Holzfiltermehl (ölhaltig),;19243;Karft;02.01.2025 09:21
2025;1;03.01.2025;07:00:00;12:00:00;8234228;Firma;1992139;21035;Hamburg;C;HH;L;CP20;1;1;0195;Kartonagen 1.04 B19 oberer EUWID Vor-Vormonat;22113;Hamburg;02.01.2025 11:24
2025;1;03.01.2025;07:30:00;09:00:00;8230449;Firma;1174504;22525;Hamburg;C;HH;L;CP20;1;1;0253;Gewerbeabfall zur Vorbehandlung (DB);22525;Hamburg;27.12.2024 10:15
2025;1;03.01.2025;09:00:00;12:00:00;8231795;Firma;1446317;22761;Hamburg;M;HH;L;MP10;1;1;0262;Gewerbeabfall zur thermischen Verwertung;22525;Hamburg;30.12.2024 07:28
2025;1;03.01.2025;12:00:00;17:00:00;8234071;Firma;1714881;22529;Hamburg;C;HH;L;CP20;1;1;0274;Mischpapier 1.02 B12 mittl. EUWID Vor-Vor-Monat;22525;Hamburg;02.01.2025 09:30
2025;1;03.01.2025;13:00:00;17:00:00;8234072;Firma;1714881;22529;Hamburg;C;HH;L;CP20;1;1;0274;Gewerbeabfall zur Vorbehandlung;22525;Hamburg;02.01.2025 09:31
2025;1;03.01.2025;;;8230398;Firma;2095910;22525;Hamburg;C;HH;R;C35HDETBK2;1;1;0259;Verpackungen mit schädl. Verunr. (Kunststoff);20539;Hamburg;27.12.2024 09:49
2025;1;03.01.2025;;;8230480;Firma;1837796;22525;Hamburg;C;HH;R;CP20;1;1;0190;Marktabfälle;22113;Hamburg;27.12.2024 10:16
2025;1;03.01.2025;;;8230482;Firma;1881211;22525;Hamburg;C;HH;R;C35;1;1;0190;Mischpapier 1.02 B12 aus Behandlung;22525;Hamburg;27.12.2024 10:16
2025;1;03.01.2025;;;8231831;Firma;989002;24145;Kiel;C;KIE;R;C35;2;2;0487;Mineralfaserabfall m. sch. Verunr. in transp. Bags;23923;Selmsdorf;30.12.2024 08:51
2025;1;03.01.2025;;;8232079;Firma;989002;24145;Kiel;C;KIE;R;C35;2;2;0491;Gewerbeabfall zur Vorbehandlung;20539;Hamburg;30.12.2024 13:19
2025;1;03.01.2025;;;8234176;Firma;1013674;25524;Itzehoe;C;SME;R;C25;0;1;SM343;Gewerbeabfall thermisch inkl. Schreddern;20539;Hamburg;02.01.2025 10:38
2025;1;03.01.2025;;;8234181;Firma;1013674;25524;Itzehoe;C;SME;R;C35;0;1;SM343;Baustellenabfälle zur Vorbehandlung;20539;Hamburg;02.01.2025 10:46
2025;1;03.01.2025;;;8234331;Firma;1013674;25524;Itzehoe;C;SME;R;C25;0;1;SM334;Kontaminiertes Holz A4;25436;Tornesch;02.01.2025 12:58
2025;1;03.01.2025;;;8235470;Firma;1836309;22525;Hamburg;C;HH;R;C35;2;2;0194;Baustellenabfälle zur Vorbehandlung;20539;Hamburg;03.01.2025 09:00
2025;1;03.01.2025;;;8235471;Firma;1836309;22525;Hamburg;C;HH;R;C35;2;2;0272;Baustellenabfälle zur Vorbehandlung;20539;Hamburg;03.01.2025 09:01
2025;1;03.01.2025;;;8235472;Firma;1836309;22525;Hamburg;C;HH;R;C35;1;1;0192;Baustellenabfälle zur Vorbehandlung;20539;Hamburg;03.01.2025 09:01
2025;1;03.01.2025;;;8235473;Firma;1836309;22525;Hamburg;C;HH;R;C35;2;2;0232;Baustellenabfälle zur Vorbehandlung;20539;Hamburg;03.01.2025 09:01
2025;1;03.01.2025;;;8235474;Firma;1836309;22525;Hamburg;C;HH;R;C35;1;1;0240;Baustellenabfälle zur Vorbehandlung;20539;Hamburg;03.01.2025 09:01
2025;1;03.01.2025;;;8235514;Firma;1836309;22525;Hamburg;C;HH;R;C35;1;1;0271;Baustellenabfälle zur Vorbehandlung;20539;Hamburg;03.01.2025 09:52
2025;1;03.01.2025;;;8235516;Firma;1836309;22525;Hamburg;C;HH;R;C35;1;1;0236;Baustellenabfälle zur Vorbehandlung;20539;Hamburg;03.01.2025 10:00
2025;1;03.01.2025;;;8235533;Firma;1;22525;Hamburg;C;HH;R;C35;1;1;0241;Baustellenabfälle zur Vorbehandlung;20539;Hamburg;03.01.2025 10:15
2025;1;03.01.2025;06:30:00;08:00:00;8230485;Firma;929359;22525;Hamburg;C;HH;R;C15;1;1;0190;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;27.12.2024 10:16
2025;1;03.01.2025;06:30:00;08:00:00;8230488;Firma;929359;22525;Hamburg;C;HH;R;C15;1;1;0190;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;27.12.2024 10:16
2025;1;03.01.2025;06:30:00;08:00:00;8230491;Firma;929359;22525;Hamburg;C;HH;R;C10;1;1;0190;Bauschutt < 60 cm;22525;Hamburg;27.12.2024 10:16
2025;1;03.01.2025;14:00:00;16:00:00;8234682;Firma;976215;22525;Hamburg;C;HH;R;C35;1;1;0190;gem. Abfälle, mechan. vorbehandelt;22525;Hamburg;02.01.2025 16:08
2025;1;03.01.2025;;;8200508;Privat;2311609;22359;Hamburg;C;HH;S;C20;1;0;0241;Baustellenabfälle zur Vorbehandlung;;;03.12.2024 15:18
2025;1;03.01.2025;;;8228741;Privat;2315589;24226;Heikendorf;M;KIE;S;M07;1;0;0499;Baustellenabfälle zur Vorbehandlung;;;23.12.2024 09:56
2025;1;03.01.2025;;;8232130;Firma;2063131;20537;Hamburg;M;HH;S;M07;1;0;0270;Sperrmüll zur Verwertung;;;30.12.2024 15:09
2025;1;03.01.2025;;;8234135;Firma;1148281;21107;Hamburg;M;HH;S;M07D;1;0;Seelandt 3;Boden unbeprobt zur Verwertung;;;02.01.2025 10:17
2025;1;03.01.2025;;;8234311;Firma;1859259;21502;Geesthacht;M;HH;S;M10;1;0;0268;Buschwerk und Gartenabfälle;;;02.01.2025 12:42
2025;1;03.01.2025;;;8234312;Privat;2316124;21217;Seevetal;M;HH;S;M07;1;0;Seelandt 3;Alt- und Bauholz behandelt A2;;;02.01.2025 12:43
2025;1;03.01.2025;;;8235487;Verein;2122942;20359;Hamburg;C;HH;S;C10;1;0;0277;Buschwerk und Gartenabfälle;;;03.01.2025 09:11
2025;1;03.01.2025;07:00:00;07:00:00;8221755;Firma;2314420;22089;Hamburg;M;HH;S;M10;1;0;0268;Baustellenabfälle zur Vorbehandlung;;;18.12.2024 08:01
2025;1;03.01.2025;07:00:00;10:00:00;8234197;Firma;1718579;22946;Trittau;C;HH;S;C35;1;0;0195;Alt- und Bauholz behandelt A2;;;02.01.2025 11:04
2025;1;03.01.2025;07:00:00;12:00:00;8225916;Firma;2245057;22113;Hamburg;M;HH;S;M07;1;0;Seelandt 3;Flachglas;;;20.12.2024 09:08
2025;1;03.01.2025;07:00:00;16:00:00;8234433;Firma;1878235;25486;Alveslohe;C;HH;S;C10;1;0;0277;Baustellenabfälle zur Vorbehandlung;;;02.01.2025 14:19
2025;1;03.01.2025;08:00:00;16:00:00;8234107;Firma;2072031;22113;Hamburg;C;HH;S;C10;1;0;0194;Baustellenabfälle zur Vorbehandlung;;;02.01.2025 10:02
2025;1;03.01.2025;08:00:00;16:00:00;8234111;Firma;2072031;22113;Hamburg;C;HH;S;C10;1;0;0277;Baustellenabfälle zur Vorbehandlung;;;02.01.2025 10:02
2025;1;03.01.2025;08:00:00;16:00:00;8234113;Firma;2072031;22113;Hamburg;C;HH;S;C10;1;0;0194;Baustellenabfälle zur Vorbehandlung;;;02.01.2025 10:03
2025;1;03.01.2025;08:00:00;16:00:00;8234119;Firma;2072031;22113;Hamburg;C;HH;S;C10;1;0;0194;Baustellenabfälle zur Vorbehandlung;;;02.01.2025 10:04
2025;1;03.01.2025;08:00:00;16:00:00;8234120;Firma;2072031;22113;Hamburg;C;HH;S;C10;1;0;0194;Baustellenabfälle zur Vorbehandlung;;;02.01.2025 10:04
2025;1;03.01.2025;08:00:00;16:00:00;8234200;Firma;2072031;22113;Hamburg;C;HH;S;C10;1;0;0194;Baustellenabfälle zur Vorbehandlung;;;02.01.2025 11:10
2025;1;03.01.2025;08:00:00;16:00:00;8234201;Firma;2072031;22113;Hamburg;C;HH;S;C10;1;0;0277;Baustellenabfälle zur Vorbehandlung;;;02.01.2025 11:10
2025;1;03.01.2025;08:00:00;16:00:00;8234202;Firma;2072031;22113;Hamburg;C;HH;S;C10;1;0;0194;Baustellenabfälle zur Vorbehandlung;;;02.01.2025 11:10
2025;1;03.01.2025;08:00:00;16:00:00;8234203;Firma;2072031;22113;Hamburg;C;HH;S;C10;1;0;0194;Baustellenabfälle zur Vorbehandlung;;;02.01.2025 11:11
2025;1;03.01.2025;08:00:00;16:00:00;8234205;Firma;2072031;22113;Hamburg;C;HH;S;C10;1;0;0194;Baustellenabfälle zur Vorbehandlung;;;02.01.2025 11:12
2025;1;03.01.2025;09:00:00;09:00:00;8226325;Firma;971117;20357;Hamburg;C;HH;S;C10;1;0;0277;Baustellenabfälle zur Vorbehandlung;;;20.12.2024 14:10
2025;1;03.01.2025;10:00:00;16:00:00;8208012;Firma;2045169;22083;Hamburg;C;HH;S;C20;1;0;0241;Alt- und Bauholz behandelt A2;;;09.12.2024 11:12
2025;1;03.01.2025;11:00:00;;8234262;Privat;2316116;24106;Kiel;M;KIE;S;M10;1;0;0499;Sperrmüll zur Verwertung;;;02.01.2025 12:01
2025;1;03.01.2025;13:00:00;16:00:00;8233935;Firma;2316062;21509;Glinde;M;HH;S;M05;1;0;0268;Sperrmüll zur Verwertung;;;02.01.2025 08:32
2025;1;03.01.2025;;;8230255;Firma;2231785;25566;Lägerdorf;C;SME;T;C15KALK;1;1;SM862;;;;27.12.2024 07:24
2025;1;03.01.2025;;;8233947;Firma;2268494;24223;Schwentinental;C;HH;T;C35;1;1;0485;Styropor aus Umverpack. (HBCD- u. Anhaftungsfrei);24145;Kiel;02.01.2025 08:38
2025;1;03.01.2025;;;8176464;Firma;949191;21147;Hamburg;C;HH;W;C25;2;2;Seelandt 4;Kantenrollen aus Kunststoff z. energet. Verwertung;20539;Hamburg;18.11.2024 09:02
2025;1;03.01.2025;;;8223068;Firma;2276140;21423;Winsen;C;HH;W;C35;1;1;0271;Pkw-/LKW-Altreifen;22525;Hamburg;18.12.2024 14:39
2025;1;03.01.2025;;;8225977;Firma;1047198;22880;Wedel;M;HH;W;M10D;1;1;0263;Verpackungen mit schädl. Verunr. (Kunststoff);22525;Hamburg;20.12.2024 09:58
2025;1;03.01.2025;;;8230442;Firma;1071325;21147;Hamburg;C;HH;W;C15HM;1;1;0274;Gewerbeabfall zur Vorbehandlung (DB);22525;Hamburg;27.12.2024 10:14
2025;1;03.01.2025;;;8231943;Firma;1796199;25551;Hohenlockstedt;C;SME;W;C15HM;1;1;SM334;Mischpapier 1.02 B12 AVV150101;25524;Itzehoe;30.12.2024 10:12
2025;1;03.01.2025;;;8233915;Firma;2274914;25599;Wewelsfleth;M;SME;W;M07D;1;1;SM347;Baustellenabfälle zur Vorbehandlung;25524;Itzehoe;02.01.2025 08:17
2025;1;03.01.2025;;;8233917;Firma;2274914;25599;Wewelsfleth;M;SME;W;M07D;1;1;SM347;Mischpapier 1.02 B12 AVV150101;25524;Itzehoe;02.01.2025 08:18
2025;1;03.01.2025;;;8233944;Firma;2211426;20457;Hamburg;C;HH;W;C35;1;1;0186;Alt- und Bauholz unbehandelt A1;20539;Hamburg;02.01.2025 08:35
2025;1;03.01.2025;;;8233981;Firma;1946072;24536;Neumünster;C;KIE;W;C35;1;1;0491;Gewerbeabfall zur Vorbehandlung (DB);24145;Kiel;02.01.2025 09:01
2025;1;03.01.2025;;;8234195;Firma;2314173;24226;Heikendorf;C;KIE;W;C35;1;1;0485;Sperrmüll zur Verwertung;24145;Kiel;02.01.2025 10:59
2025;1;03.01.2025;;;8234219;Firma;1023735;22529;Hamburg;C;HH;W;C20;1;1;0250;Gewerbeabfall zur thermischen Verwertung;22525;Hamburg;02.01.2025 11:18
2025;1;03.01.2025;;;8234264;Firma;1122319;22523;Hamburg;C;HH;W;C20;1;1;0253;Alt- und Bauholz behandelt A2;22525;Hamburg;02.01.2025 12:00
2025;1;03.01.2025;;;8234338;Firma;1879380;22844;Norderstedt;C;HH;W;C15HM;1;1;0253;Kunststofffraktion zur energet. Verwertung;22525;Hamburg;02.01.2025 13:00
2025;1;03.01.2025;06:00:00;18:00:00;8234672;Firma;2015663;21107;Hamburg;C;HH;W;C35;1;1;0186;Alt- und Bauholz behandelt A2;20539;Hamburg;02.01.2025 15:47
2025;1;03.01.2025;07:00:00;07:00:00;8230464;Firma;1718566;22969;Witzhave;C;HH;W;C35;2;2;0194;Kunststofffraktion zur energet. Verwertung;20539;Hamburg;27.12.2024 10:15
2025;1;03.01.2025;07:00:00;10:00:00;8231979;Firma;2303073;20097;Hamburg;M;HH;W;M10;1;1;Seelandt 3;Gipskartonplatten;20539;Hamburg;30.12.2024 11:00
2025;1;03.01.2025;07:00:00;10:00:00;8233940;Firma;2195761;21435;Stelle;M;HH;W;M10D;1;1;Seelandt 3;Gewerbeabfall zur thermischen Verwertung;22113;Hamburg;02.01.2025 08:34
2025;1;03.01.2025;07:00:00;10:00:00;8234101;Firma;1713253;24103;Kiel;M;KIE;W;M10D;1;1;0499;Baustellenabfälle zur Vorbehandlung;24145;Kiel;02.01.2025 09:59
2025;1;03.01.2025;07:00:00;10:00:00;8234185;Firma;1236519;21109;Hamburg;C;HH;W;C35;1;1;0195;Palettenholz, unbehandelt (A1-Holz);20539;Hamburg;02.01.2025 10:51
2025;1;03.01.2025;07:00:00;10:00:00;8234339;Firma;1138807;20095;Hamburg;M;HH;W;M07;1;1;0268;Baustellenabfälle zur Vorbehandlung;20539;Hamburg;02.01.2025 13:00
2025;1;03.01.2025;07:00:00;12:00:00;8233946;Firma;1838624;21107;Hamburg;C;HH;W;C35SD;1;1;0258;biologisch abbaubare Abfälle, AVV200201;22525;Hamburg;02.01.2025 08:35
2025;1;03.01.2025;07:00:00;16:00:00;8231976;Firma;1621730;22769;Hamburg;C;HH;W;C25;1;1;0250;Alt- und Bauholz behandelt A2;22525;Hamburg;30.12.2024 10:57
2025;1;03.01.2025;07:00:00;17:00:00;8231769;Firma;1528945;20537;Hamburg;M;HH;W;M10;1;1;Seelandt 3;Baustellenabfälle zur thermischen Verwertung;22525;Hamburg;30.12.2024 07:09
2025;1;03.01.2025;08:00:00;09:00:00;8230446;Firma;949200;21147;Hamburg;C;HH;W;C35;2;2;Seelandt 4;Gewerbeabfall zur thermischen Verwertung;20539;Hamburg;27.12.2024 10:14
2025;1;03.01.2025;08:00:00;11:00:00;8233979;Firma;1203493;21629;Neu Wulmstorf;C;HH;W;C30KO;1;1;0192;Kartonagen 1.04 B19 oberer EUWID Vor-Vormonat;22525;Hamburg;02.01.2025 08:58
2025;1;03.01.2025;08:00:00;11:00:00;8234266;Firma;1483681;24558;Henstedt-Ulzburg;C;HH;W;C35;1;1;0242;Verpressen Graukarton;24558;Henstedt-Ulzburg;02.01.2025 12:01
2025;1;03.01.2025;10:00:00;14:00:00;8234360;Firma;1011071;22303;Hamburg;C;HH;W;C10;1;1;0277;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;02.01.2025 13:15
2025;1;06.01.2025;;;8204670;Firma;906825;22525;Hamburg;M;HH;H;M07D;0;1;0086;Verpackungen mit schädl. Verunreinigungen (Metall);20539;Hamburg;05.12.2024 15:55
2025;1;06.01.2025;;;8208036;Privat;2312786;22453;Hamburg;M;HH;H;M03;0;1;0169;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;09.12.2024 11:16
2025;1;06.01.2025;;;8215577;Firma;2044214;24113;Kiel;M;KIE;H;M07;0;1;0496;Alt- und Bauholz behandelt A2;24145;Kiel;13.12.2024 08:22
2025;1;06.01.2025;;;8223120;Firma;2183074;22297;Hamburg;M;HH;H;M07KB;0;1;0268;Alt- und Bauholz behandelt A2;20539;Hamburg;18.12.2024 15:17
2025;1;06.01.2025;;;8223935;Privat;2315109;22880;Wedel;C;HH;H;C20;0;1;0277;Sperrmüll zur Verwertung;25436;Tornesch;19.12.2024 07:49
2025;1;06.01.2025;;;8225897;Firma;1899564;24106;Kiel;M;KIE;H;M07HH;0;1;0499;Baustellenabfälle zur Vorbehandlung;24145;Kiel;20.12.2024 08:50
2025;1;06.01.2025;;;8226239;Firma;1953626;21107;Hamburg;M;HH;H;M07;0;1;0153;Gewerbeabfall zur thermischen Verwertung;22113;Hamburg;20.12.2024 12:50
2025;1;06.01.2025;;;8228520;Firma;1102868;24589;Nortorf;C;KIE;H;C15;0;1;0487;Gießformen und -sande vor dem Gießen (AVV 100906);24623;Großenaspe;23.12.2024 06:58
2025;1;06.01.2025;;;8228809;Firma;2298053;24109;Kiel;C;KIE;H;C35SD;0;1;0485;Buschwerk und Gartenabfälle;24145;Kiel;23.12.2024 11:25
2025;1;06.01.2025;;;8230557;Privat;2315839;24537;Neumünster;M;KIE;H;M03;0;1;0486;Bauschutt < 60 cm;24145;Kiel;27.12.2024 10:56
2025;1;06.01.2025;;;8231103;Privat;2315883;24235;Stein;M;KIE;H;M10;0;1;0496;Sperrmüll zur Verwertung;24145;Kiel;28.12.2024 18:58
2025;1;06.01.2025;;;8232037;Privat;2270570;21266;Jesteburg;C;HH;H;C10;0;1;0243;Bauschutt < 60 cm;21218;Seevetal;30.12.2024 12:36
2025;1;06.01.2025;;;8232125;Firma;2210830;25436;Tornesch;M;HH;H;M10D;0;1;0247;Bauschutt < 60 cm;25436;Tornesch;30.12.2024 14:39
2025;1;06.01.2025;;;8233919;Privat;2302662;24113;Molfsee;M;KIE;H;M05;0;1;0496;Baustellenabfälle zur Vorbehandlung;24145;Kiel;02.01.2025 08:20
2025;1;06.01.2025;;;8234188;Firma;2215043;20359;Hamburg;C;HH;H;C15;0;1;0274;Alt- und Bauholz behandelt A2;22525;Hamburg;02.01.2025 10:53
2025;1;06.01.2025;;;8234225;Privat;2314109;24232;Schönkirchen;M;KIE;H;M05;0;1;0486;Baustellenabfälle zur Vorbehandlung;24145;Kiel;02.01.2025 11:22
2025;1;06.01.2025;;;8234313;Privat;2316124;21217;Seevetal;M;HH;H;M07;0;1;0245;Alt- und Bauholz behandelt A2;22113;Hamburg;02.01.2025 12:44
2025;1;06.01.2025;;;8234337;Firma;1879151;23816;Leezen;C;HH;H;C35SD;0;1;0242;Gewerbeabfall zur Vorbehandlung;24539;Neumünster;02.01.2025 13:01
2025;1;06.01.2025;;;8234415;Privat;2108036;25591;Ottenbüttel;M;SME;H;M03KSB;0;1;SM713;Bauschutt < 60 cm;25524;Itzehoe;02.01.2025 14:03
2025;1;06.01.2025;;;8234417;Privat;2108036;25591;Ottenbüttel;M;SME;H;M05;0;1;SM713;Kontaminiertes Holz A4;25524;Itzehoe;02.01.2025 14:04
2025;1;06.01.2025;;;8235441;Firma;1550866;20457;Hamburg;M;HH;H;M05;0;1;0245;Straßenaufbruch bituminös, PAK 0-5 mg/kg;21218;Seevetal;03.01.2025 08:27
2025;1;06.01.2025;;;8235546;Privat;2309910;24629;Kisdorf;M;HH;H;M07;0;1;0237;Sperrmüll zur Verwertung;22525;Hamburg;03.01.2025 10:30
2025;1;06.01.2025;;;8235549;Privat;2309910;24629;Kisdorf;M;HH;H;M03;0;1;0086;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;03.01.2025 10:34
2025;1;06.01.2025;;;8235572;Privat;2303856;24321;Lütjenburg;M;KIE;H;M05;0;1;0499;Alt- und Bauholz behandelt A2;24145;Kiel;03.01.2025 11:02
2025;1;06.01.2025;;;8235617;Privat;2315626;25355;Barmstedt;M;SME;H;M07;0;1;SM713;Bauschutt < 60 cm;25436;Tornesch;03.01.2025 12:04
2025;1;06.01.2025;;;8235634;Firma;2045169;22083;Hamburg;C;HH;H;C20;0;1;0234;Alt- und Bauholz behandelt A2;20539;Hamburg;03.01.2025 12:21
2025;1;06.01.2025;;;8236541;Firma;1;22525;Hamburg;C;HH;H;C35;0;1;0257;;;;06.01.2025 12:01
2025;1;06.01.2025;;;8238821;Firma;1250094;20457;Hamburg;M;HH;H;M07KB;0;1;0490;Gewerbeabfall zur Vorbehandlung;20457;Hamburg;07.01.2025 07:17
2025;1;06.01.2025;;12:00:00;8234437;Firma;930299;21107;Hamburg;M;HH;H;M10;0;1;0245;Gewerbeabfall thermisch inkl. Schreddern;20539;Hamburg;02.01.2025 14:27
2025;1;06.01.2025;07:00:00;07:00:00;8225904;Firma;1890900;24558;Henstedt-Ulzburg;M;HH;H;M10D;0;1;0237;Kartonagen 1.04 B19;24558;Henstedt-Ulzburg;20.12.2024 08:52
2025;1;06.01.2025;07:00:00;07:00:00;8225906;Firma;1890900;24558;Henstedt-Ulzburg;M;HH;H;M10D;0;1;0246;Vermischte Verpackungsabfälle zur Vorbehandlung;25436;Tornesch;20.12.2024 08:53
2025;1;06.01.2025;07:00:00;07:00:00;8235647;Firma;1890900;24558;Henstedt-Ulzburg;M;HH;H;M10;0;1;0265;Alt- und Bauholz behandelt A2;24558;Henstedt-Ulzburg;03.01.2025 12:31
2025;1;06.01.2025;07:00:00;07:00:00;8235648;Firma;1890900;24558;Henstedt-Ulzburg;M;HH;H;M10D;0;1;0265;Schrott;22525;Hamburg;03.01.2025 12:32
2025;1;06.01.2025;07:00:00;10:00:00;8231989;Firma;1063768;22848;Norderstedt;C;HH;H;CP20;0;1;0189;;;;30.12.2024 11:16
2025;1;06.01.2025;07:00:00;10:00:00;8235561;Firma;971117;20357;Hamburg;C;HH;H;C10;0;1;0231;Baustellenabfälle zur Vorbehandlung;20539;Hamburg;03.01.2025 10:45
